gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
FBgn0030060,626.7932116175648,0.024921582796923917,0.11380436120684263,0.21898618412020465,0.8266608100559142,0.9396508086515744
FBgn0030061,677.1084435071275,-0.13061104743144394,0.11042615855175991,-1.1827908273221583,0.2368920567777109,0.5757074186564201
FBgn0030063,237.04100791127397,-0.17265860790167634,0.16253922126476658,-1.0622581218131093,0.28811852042841757,0.6312623404093823
FBgn0030065,1609.9019531968795,-0.05284228601734364,0.15497295797287775,-0.340977462833172,0.7331205481867074,0.9080932051408648
FBgn0030066,227.53465685776973,-0.2727192694767816,0.16416868357727138,-1.6612137195363288,0.09667053111829305,0.34623663260061927
FBgn0030067,1941.8391243824028,-0.2738497479569922,0.10469197796590707,-2.6157663010834633,0.008902746805407712,0.06584844951723556
FBgn0030071,45.405232716483226,0.2480379752205572,0.32333313359437066,0.7671282323070759,0.44300527764392494,0.7554534708854175
FBgn0030073,1182.3498310708806,-0.24490452144067237,0.10527706567222758,-2.3262855957931485,0.020003319937917163,0.12085571293967222
FBgn0030077,383.63778113239323,-0.46384436751195385,0.13482902337721397,-3.4402412469772683,5.811958782958648e-4,0.007244907241515694
FBgn0030078,69.39791069522433,0.36446950013255974,0.7023301175473367,0.5189432875317278,0.6038002901139166,0.8551974826967633
FBgn0030079,2557.937224362114,0.3218426588170039,0.1497124987070613,2.1497380752875244,0.031575938883205576,0.16543046240983791
FBgn0030081,247.981784957802,-0.09519427006446816,0.14974487084499993,-0.6357097209893968,0.5249656392203976,0.8151301198525683
FBgn0030082,509.8237557915317,0.02438391078541948,0.1186617442563432,0.20549091822502863,0.8371885929118443,0.9428566110090046
FBgn0030085,1.7910611851273155,-0.4181569579338522,1.4519181341382126,-0.28800312366237485,0.7733443475938041,NA
FBgn0030086,6815.546580647798,0.04883724664389112,0.12766397096248794,0.38254525748882734,0.7020569662083654,0.8960056250108529
FBgn0030087,2501.4011225319155,0.022605025454188098,0.09755067443922258,0.2317259781558128,0.8167508528523211,0.936253792064018
FBgn0030088,163.04984912222852,0.11249209200513177,0.17733381068484558,0.6343521947151447,0.525851000554959,0.8151301198525683
FBgn0030089,2373.6745484523963,-0.04165340535713683,0.09998796515448019,-0.41658418883495457,0.676982576281437,0.8873129872025368
FBgn0030090,158.35077600537653,-0.7041303527076529,0.20478552529565397,-3.438379503097606,5.852069207875355e-4,0.007284440810262063
FBgn0030091,958.5060411017649,0.026343277799314196,0.10447181142308445,0.2521568013464472,0.8009198668909846,0.9310250324565206
FBgn0030092,169.78858295025242,0.04866433690752989,0.18031440054416262,0.2698860255235744,0.7872479384037352,0.9257472368651133
FBgn0030093,1841.2021720488647,-0.051244475868706084,0.11352088962717241,-0.45141009762171724,0.6516940070080517,0.8745067644495125
FBgn0030096,499.2153903210578,-0.11417908703556906,0.11814602824825252,-0.9664234060890479,0.33383235658658833,0.6743491328859698
FBgn0030099,337.38460399912015,0.06529707298628443,0.13904238650442652,0.4696199096396094,0.638626597620928,0.8692695891056121
FBgn0030100,52.80235968039543,0.19656176074794524,0.2763090837044134,0.7113836364432401,0.4768465363485211,0.7810308758466621
FBgn0030101,66.57535591775563,0.36970521600798445,0.24869979126292888,1.486552176544157,0.1371331266110267,0.4255246804282073
FBgn0030107,1.928365297234651,1.1596966344362374,1.4212517942011076,0.8159684576427279,0.4145181763139888,NA
FBgn0030109,2441.776478004804,-0.00833334355221287,0.09044829217937002,-0.09213378551898836,0.9265917456392913,0.9741845580375876
FBgn0030114,1022.9628636889432,-0.3436538536953474,0.12634597493900704,-2.7199430283492987,0.006529316470785942,0.05197096302801728
FBgn0030117,3.1171860089410135,0.04863123101644039,1.3036884401189681,0.03730280143621013,0.9702435718259902,NA
FBgn0030120,19.4352330066955,-0.8570243987888434,0.4937991285064373,-1.735572926953173,0.08263937638266133,0.3136392080034863
FBgn0030121,421.5686770128842,-0.15837136992593626,0.13313214718594182,-1.189580227416775,0.2342114210912956,0.5713445471664131
FBgn0030122,407.91095316836834,-0.004468599633530908,0.14794480501938861,-0.030204505206825504,0.9759039555367746,0.9912131489390137
FBgn0030136,18638.81057021337,-0.1443062176507115,0.1308416349886781,-1.102907477907919,0.27006734648898717,0.6146653457865826
FBgn0030137,78.97196010847021,-0.16685466738378282,0.24761269078015408,-0.67385345580662,0.500404485664477,0.7976329022880743
FBgn0030141,711.0772112465872,0.0651266277532664,0.11983640950277812,0.5434627758248765,0.5868112136380736,0.8491201910053564
FBgn0030142,521.0142580407336,0.21005167046345172,0.11592362985621407,1.8119832058743277,0.0699887914896342,0.28074875573595987
FBgn0030144,634.1482062132927,-0.14348740806998783,0.12409956488060148,-1.1562281318878094,0.24758785581182258,0.5901421306802193
FBgn0030145,464.37448852898166,0.6382360246015804,0.13768891242898307,4.635347998196794,3.563374901915874e-6,8.833097328292035e-5
FBgn0030148,3.062475397777706,-0.4156979626417501,1.0670740944582615,-0.3895680391836277,0.6968559895692819,NA
FBgn0030151,1457.4174398236894,0.18776118985156856,0.10964205751754533,1.712492396647357,0.08680596461718189,0.3239794830903052
FBgn0030160,24.76370856369018,0.891133006530227,0.39116923858268976,2.2781264952199183,0.0227190420841682,0.1322888651827136
FBgn0030170,235.59971441466732,-0.1785975167814993,0.16162055873490347,-1.105042070015623,0.2691413602301474,0.6140074786633603
FBgn0030171,53.77921120082278,-0.18996901712871384,0.308193416941674,-0.6163954409339824,0.5376335615899404,0.821939873190189
FBgn0030172,1.6185270244105907,2.0397198253489677,1.60767136922868,1.268741774214449,0.20453317799933163,NA
FBgn0030173,2.413997326731788,3.0165662160901574,1.4215844751331563,2.1219746479065926,0.03383986704851499,NA
FBgn0030174,5.633131840684422,0.14227471855541995,0.8636505690558,0.1647364381534121,0.869151435289321,0.9563421499771908
FBgn0030177,544.9168856106188,-0.19518904745010157,0.11695023452029366,-1.6689923560284234,0.09511889471553163,0.3427124296312095
FBgn0030178,94.51452922351307,-0.025194774299663197,0.21383345375377924,-0.1178242873478253,0.9062068850667286,0.9687283465741577
FBgn0030182,3.133862254378194,0.013448311959879843,1.0735585520336062,0.01252685466890013,0.990005277463735,NA
FBgn0030183,94.76132880862728,-0.02238758645740859,0.2534825073499509,-0.08832004500610731,0.9296223075990179,0.9751421126581151
FBgn0030187,2.8018096142941777,-0.33359996818989807,1.1557047386837864,-0.28865501457563436,0.7728453910317115,NA
FBgn0030189,353.8919212219226,0.3236658964451039,0.13787462133212988,2.3475378812857546,0.018897951392821712,0.11644788798588152
FBgn0030195,15.853984001870428,-0.3680516493259127,0.48837673666267,-0.7536224019206962,0.4510759888058942,0.7616052494181644
FBgn0030196,247.1555013023405,0.3322690815971506,0.15204105652081584,2.185390507015188,0.02886022631357459,0.15531454373366307
FBgn0030205,13079.689218989131,0.0012578580892280591,0.10809831776240916,0.011636241111473385,0.990715832387825,0.9973821500482644
FBgn0030206,359.68552029734906,-0.04787136531154462,0.13841852865392343,-0.34584506696522904,0.7294591540758646,0.9057000962734023
FBgn0030207,3.3688429828406905,1.1791270716820428,1.0510396383209406,1.1218673670250199,0.26191883751290246,NA
FBgn0030208,1085.170131254395,0.08076212390143776,0.10082798477672951,0.8009891706184052,0.42313791521654437,0.7389582432404869
FBgn0030217,110.29240617568568,0.06614430994311796,0.20548119890307973,0.32189957181589424,0.7475287775793529,0.9120460799154079
FBgn0030218,118.90283091740073,0.02463059651489015,0.20219703001280886,0.12181482840440257,0.903045670042612,0.9675011401938381
FBgn0030219,1.6791436191180176,0.7573670217637332,1.5209667213561429,0.49795108014489653,0.6185185229686873,NA
FBgn0030228,383.63288489391005,-0.10051289662918292,0.13070018092797542,-0.769034104739092,0.4418730646515617,0.7545149988027847
FBgn0030230,779.4385394394575,-0.19338171047286584,0.1221483180960796,-1.583171291157324,0.11338242803604978,0.37863970194024943
FBgn0030234,163.9343434134701,0.3056641748393648,0.17397937119445417,1.7568989515298827,0.07893503439736753,0.3040636924647683
FBgn0030235,3303.1708639792914,-0.03344969647022507,0.3030738995489698,-0.11036811985461112,0.9121174353084445,0.9702367058142943
FBgn0030237,2009.14176578834,-0.948656269299356,0.1094459999561796,-8.667802109525999,4.405415280981752e-18,5.880212765815027e-16
FBgn0030239,297.14498489593484,0.1325903279001807,0.14015221020554863,0.9460452154534159,0.34412552464369156,0.6830926271255156
FBgn0030240,750.0184789121142,-0.3153629056243548,0.11711890852109573,-2.692672853654121,0.00708817822654244,0.055253400083991204
FBgn0030241,1195.0919706152376,0.28943247984701903,0.11304981147973597,2.5602208093809993,0.01046056759739441,0.07439006924179829
FBgn0030242,180.04713438406088,0.08821507502717266,0.1696807075369554,0.5198886562160283,0.6031411822905437,0.8551974826967633
FBgn0030243,1768.0232481555872,-0.35574211078708867,0.10913534628138456,-3.2596415635121168,0.0011155309466989241,0.012440034053418852
FBgn0030244,6.825766797271971,1.426564885378572,0.7658651581520111,1.8626841424942109,0.06250671821128294,0.2591057272819354
FBgn0030245,2230.777807521224,-0.25635158633892163,0.10376880363123442,-2.470410926678158,0.013495792406865421,0.09057387401496847
FBgn0030246,1467.889214675714,0.03279656075553755,0.09500546192603049,0.3452071079984049,0.7299386754454918,0.9057000962734023
FBgn0030249,8.29470579168186,-0.920413238532256,0.806198601717646,-1.141670596514643,0.2535909672480408,0.5960885934653238
FBgn0030252,23.529497087000088,-0.3411066551726452,0.40057827262175005,-0.8515355886382248,0.3944719026455402,0.7167123234550178
FBgn0030261,2.5030610240273368,-0.03850055244472728,1.1970524711435737,-0.032162794340958804,0.9743422266333315,NA
FBgn0030262,17.011313072816197,-1.1104250234815654,0.511097255797522,-2.1726295942419913,0.02980820665562482,0.15905043108499442
FBgn0030263,1692.5665389287894,0.09852002916443332,0.10470285417608613,0.9409488398353046,0.3467310773705137,0.68563805628384
FBgn0030266,2347.9118031631474,-0.10913088300765307,0.11574841622561069,-0.9428283044058324,0.34576873161245775,0.6846418537625837
FBgn0030268,3531.5203167295394,0.10551605087692507,0.10577245372635255,0.9975759014715606,0.31848505149734474,0.6606383006078296
FBgn0030269,543.9575863799436,-0.05554726233502381,0.11845886148887304,-0.4689160577509131,0.6391296379578877,0.8693043044034583
FBgn0030270,7.805527032844156,-0.6179015368237334,0.6918909206314218,-0.8930620685986667,0.37182393457204294,0.7022081968539496
FBgn0030271,31.368021494130694,-0.6014508983896192,0.36670748736697734,-1.6401380367445995,0.10097646929438396,0.3542393873960873
FBgn0030272,7.609349905838232,0.5603924653628073,0.6892819951947212,0.8130089996105254,0.4162128983457598,0.7341940147322973
FBgn0030274,539.2111441420034,-0.06281660233206439,0.12586868177876256,-0.499064592115743,0.617733880771214,0.8597143326228831
FBgn0030276,1648.644053079092,-0.1333212448815996,0.0952696922883543,-1.3994087907629014,0.16169043226649735,0.4716127194602252
FBgn0030286,1924.2571905699874,-0.12682195468342272,0.09345779142953206,-1.3569971293302765,0.174782122649839,0.4902930545973472
FBgn0030289,1053.72217042619,-0.07827070901829952,0.13092569613521893,-0.597825417994816,0.5499564286713006,0.8280434448005259
FBgn0030291,103.53448567624619,-0.2318521869224753,0.22096996640789726,-1.0492475094759717,0.29406421769750934,0.6367110438591442
FBgn0030292,215.7484263731569,-0.024457665235111076,0.1540666684494371,-0.15874728441433003,0.8738679829314705,0.9578608415939572
FBgn0030293,1595.2396624834016,-0.07383859175907788,0.1072390934319299,-0.6885417378686345,0.4911116961018506,0.7916023026405525
FBgn0030294,262.82690872517225,0.06260199784928748,0.1681035782162166,0.3724013403734222,0.7095940561034586,0.8985068195376619
FBgn0030296,1.6394862239794261,0.7700472156170939,1.4857373549823853,0.5182929627735068,0.6042538821162664,NA
FBgn0030298,1.510191599932708,-1.6888767659073445,1.8182210445717377,-0.9288621814984773,0.3529605143187134,NA
FBgn0030299,856.9565204191647,-0.13449578120034564,0.12111108606891997,-1.1105158542118012,0.2667768001241958,0.6107006643476313
FBgn0030300,110.26553006107802,-0.4036975807335102,0.20287608970364832,-1.98987264257317,0.04660496669290975,0.21225443098566144
FBgn0030301,954.8073244604842,-0.051674594112840706,0.11590068262870269,-0.4458523706748518,0.6557038890680653,0.8763322185961734
FBgn0030302,1.7034902617539054,1.0279330874498558,1.5670477894755517,0.6559679253903782,0.5118447618455052,NA
FBgn0030305,519.4169359673427,0.4849290494251083,0.13035556903332438,3.720048579598007,1.991844615819132e-4,0.002949017728130851
FBgn0030306,1043.378030011587,-0.05718881425595128,0.10045477791804554,-0.5692990959833476,0.569153180215124,0.8385078946419452
FBgn0030309,7372.85681507664,-0.1569854072152778,0.12655072477754514,-1.2404939402064405,0.21479275417703594,0.5496657482350347
FBgn0030310,2160.2286591966254,0.1401378493749884,0.14618098879370944,0.958659881366317,0.3377301153141324,0.6773339067187731
FBgn0030311,706.4049662394827,-0.07475963444999392,0.13584863020683316,-0.5503157031187609,0.5821028554893992,0.8464909480453973
FBgn0030313,4.901323680140103,0.04517990847521301,0.9541032260880062,0.047353270840995595,0.9622316716764768,0.9868578727080078
FBgn0030314,589.5642239389919,-0.007153230864945316,0.11434807485543726,-0.06255663572813687,0.9501195614214691,0.9828588666856644
FBgn0030316,931.5926437741131,0.056176890044251804,0.10507266248278194,0.5346480113555455,0.5928932774924975,0.8513619009547486
FBgn0030317,52.536695038524044,-0.04420364156233866,0.2798294994990836,-0.157966338936626,0.8744833232752188,0.9579787385302163
FBgn0030318,2264.1889372534115,0.38899526429568987,0.10389587937262242,3.744087509963306,1.8105054817025854e-4,0.0027176376400089327
FBgn0030319,9.483395564482,0.23495503742873636,0.6300583365959147,0.3729099732227237,0.7092154490165217,0.8985068195376619
FBgn0030320,760.049469620409,0.18680517193527663,0.10827463592633885,1.7252902338306035,0.08447518107375854,0.31851658887263323
FBgn0030321,2960.907751307203,0.02060286112241782,0.09431371885710968,0.21845031000879367,0.8270782701959971,0.9396508086515744
FBgn0030322,428.05412655011077,0.5565665821433148,0.14379645775728558,3.8705166373621314,1.0860494436745116e-4,0.0017684095100712071
FBgn0030323,155.44061122293377,-0.017737572340609905,0.17107367754049416,-0.10368381971803532,0.9174202674352093,0.9706860470012425
FBgn0030326,140.6134664707251,-1.2603054400176645,0.22837437041040207,-5.518594042548742,3.417225844115853e-8,1.149599269552716e-6
FBgn0030327,400.491397722236,-0.11659982663686047,0.12553402229498534,-0.9288304836028364,0.35297694386288025,0.6920374989078647
FBgn0030328,2037.075375042897,0.0015522754827813987,0.10586559735317363,0.014662699891097952,0.9883012773327369,0.9963648476721869
FBgn0030329,838.6179715535739,-0.06325136239264699,0.10860175229918588,-0.5824156705906222,0.5602867287078563,0.8316591374284622
FBgn0030330,359.91525305260143,0.014830746743823316,0.1401028694434972,0.10585612416599706,0.9156965062464547,0.9706847914881493
FBgn0030331,1057.9916441604946,-0.07066302987397133,0.1230749720468531,-0.5741462191603895,0.5658688591299585,0.835940443012348
FBgn0030332,522.9614912520917,-0.08010156859974196,0.13819045433276317,-0.5796461773463532,0.5621532460815789,0.8330045368067939
FBgn0030334,9476.67966095983,-0.0011517968626736923,0.08842574067304572,-0.013025583432006101,0.989607381963667,0.996730165534801
FBgn0030336,1364.6834321925435,0.01274431270643877,0.0993939935461333,0.12822014944518303,0.8979747547324562,0.9658850696824683
FBgn0030338,2.6527498549088753,-0.2674001725659694,1.1781372834761263,-0.2269686023151715,0.8204481567820636,NA
FBgn0030340,1053.4111966139644,-0.1503895122452608,0.13774285300714387,-1.091813542133188,0.2749150654764288,0.6190405159806635
FBgn0030341,1166.9411443855142,0.1516089931362693,0.10351539844074764,1.4646032901380417,0.1430291838356655,0.4375603663463448
FBgn0030342,575.4095376544848,-0.12032986004010184,0.13780684246045993,-0.8731776876364273,0.3825662344656735,0.710796652288256
FBgn0030343,1601.6025686311636,0.43447243492946,0.12087523935182462,3.594387380403575,3.251557519522402e-4,0.004449607734917407
FBgn0030344,1463.5080877519526,0.284529437773941,0.10254242108878556,2.7747485845646596,0.0055244396633363285,0.04571298069547482
FBgn0030345,250.2268166057396,0.1348435104173293,0.1571841211409751,0.8578697990517187,0.39096436236634696,0.7152952521122022
FBgn0030346,162.74272374885103,0.042535886295548046,0.17471986165176265,0.24345192294352372,0.8076553247357778,0.9336753087700038
FBgn0030347,273.4612653547284,-0.36608609989396407,0.15486307276593353,-2.363934108728953,0.01808202828364383,0.1132705251905371
FBgn0030348,9.499472675934019,0.7902481167915555,0.6393660822227369,1.235986923241661,0.21646342447695993,0.5517146506351658
FBgn0030349,1852.7883385973348,-0.5934522894426187,0.10276790213691635,-5.774685257776012,7.70970622579563e-9,2.870790180901411e-7
FBgn0030350,828.3061582923344,0.12646646379079948,0.12388160304090166,1.0208655739548702,0.30731813147716863,0.6515865368269587
FBgn0030351,137.8363291468816,0.46450390665897834,0.20510729670479894,2.264687381295442,0.02353187038184584,0.13529655893498643
FBgn0030352,259.1907792621301,-0.0017377013681214347,0.15479814727388486,-0.011225595388082482,0.9910434588626744,0.9973821500482644
FBgn0030354,1911.5902192334838,-0.1793655952233248,0.09408762427270399,-1.9063675654457035,0.056602533772481534,0.24231056205909185
FBgn0030357,86.72283963386145,-0.022911842460975246,0.2307816801372839,-0.09927929481814067,0.9209165175310889,0.9714905139841901
FBgn0030358,217.69334754908928,-0.26588402913795395,0.1545357107347474,-1.7205345474764095,0.08533531943168732,0.32064496812010357
FBgn0030359,5.186007952197879,0.19480611072848475,0.838239252753115,0.2323991749237024,0.8162279896999058,0.9361699016415578
FBgn0030360,26.152059621119523,0.3546246401828,0.3895702677914958,0.9102969849141587,0.3626659082070253,0.6972222563893337
FBgn0030361,132.17619957135128,0.6338618127662973,0.1921378070067151,3.298995771010045,9.703137305123906e-4,0.01113550519302315
FBgn0030362,6606.35271645462,-0.44542859847582866,0.10086391854041057,-4.416134182783808,1.0048172357733442e-5,2.1904005873290286e-4
FBgn0030364,549.6289059048725,0.33673119248526223,0.12111888141906887,2.7801709241367507,0.005433029361289837,0.045324002633221755
FBgn0030365,781.0606670402826,-0.027271468235539345,0.1122166959114108,-0.2430250508985645,0.8079859912862615,0.9336753087700038
FBgn0030366,4048.0283686096295,0.020286348289107043,0.0867894382883141,0.23374213140677197,0.8151851774753316,0.9361014174958487
FBgn0030367,67.67825026025336,0.11034044714717026,0.24764272800145506,0.4455630417159753,0.6559129122724711,0.8763322185961734
FBgn0030369,57.45538174529453,0.17507204186170333,0.32455477205668953,0.5394221775026735,0.589595581781927,0.8491287489943392
FBgn0030373,274.1759451540368,0.19385287363175324,0.17064199975259933,1.1360208735997326,0.2559478284639045,0.5990297706373983
FBgn0030377,125.69631334720536,-0.2837125164782175,0.2374861287518747,-1.194648790517951,0.23222427802458062,0.5691320661185769
FBgn0030391,355.6604395078148,0.19524161304887258,0.13706155215722146,1.424481263898964,0.15430720496049002,0.46021633215442126
FBgn0030394,7.349157534288013,-0.8492833582841304,0.7304809419646867,-1.1626358875289957,0.24497726380167423,0.5872614969351581
FBgn0030396,31.845827701179992,0.5114326451950841,0.35555379481092825,1.4384114377602049,0.15031734923888063,0.4515766350403492
FBgn0030399,8.137413263887057,0.09112075859929207,0.6848940819920281,0.1330435770948196,0.8941589172714143,0.9638119972974021
FBgn0030400,1351.5106474650263,-0.030243983506241235,0.13113847108608057,-0.2306263238831631,0.8176051153364738,0.9365648244863014
FBgn0030403,1068.723319115457,-0.3385521485585602,0.11216020998455471,-3.0184692825127675,0.0025405515564912535,0.024518159403913366
FBgn0030406,203.391180562126,0.052604045020996776,0.15723821517825654,0.3345500008465566,0.7379645669494336,0.909151461397331
FBgn0030407,49.15354109947797,-0.09053459571515571,0.2959118524101201,-0.3059512316853026,0.7596417777696259,0.9170254238901849
FBgn0030410,105.06886182601956,0.14304036496957068,0.21549759582523106,0.6637677994587776,0.5068389379847552,0.8011176217809685
FBgn0030411,105.2975629901263,0.187123667195013,0.21066852702470298,0.888237411813635,0.37441305849963824,0.7038321810253917
FBgn0030412,1308.4963251670902,-0.3197882953577698,0.1048285123171447,-3.0505850773718217,0.0022839596263723025,0.02251776558909784
FBgn0030417,108.98150458477046,-0.09763522987957564,0.5282938715713004,-0.18481234618372522,0.8533762238206527,0.9506023332697684
FBgn0030418,344.37756102479256,-0.00306782673221614,0.14491434131971698,-0.02116993186649314,0.9831100997997771,0.9946767035733599
FBgn0030420,1077.33653539734,-0.19690297886967453,0.13308267832815365,-1.4795537732127209,0.13899237080808785,0.42960377952653017
FBgn0030421,177.93222325676115,-0.06627431975798237,0.20106870543164526,-0.32961031710880934,0.7416944259640248,0.9092634925336998
FBgn0030425,6.263387087706828,0.3818774863041935,0.7806587815061545,0.4891733691478149,0.6247189616924317,0.8623805428231562
FBgn0030429,3.6646117416315236,0.536163049291081,0.9800590621904312,0.5470721816425606,0.5843291430668245,NA
FBgn0030431,504.63417515231527,-0.14431990027844838,0.13288296475391181,-1.0860677329537072,0.2774490267463308,0.6213404142411844
FBgn0030432,33.34315074210046,0.27273392810752295,0.34233277717860366,0.7966924182817317,0.4256296882740397,0.7406263889822641
FBgn0030433,493.01228435876584,0.3587578399715128,0.15873074422153577,2.2601660549817946,0.023810946756863946,0.13653623390618927
FBgn0030434,822.8412275706665,-0.2067345244161241,0.10914725267160821,-1.8940882097887257,0.058213302423683735,0.24700851842600666
FBgn0030435,794.8620029054446,0.036704138941982524,0.11706384554674773,0.3135394943721139,0.7538708200258433,0.9144928901752004
FBgn0030438,5.902243577775037,0.05674281160333193,0.8220392253546827,0.06902689050981635,0.9449682150122691,0.98055629516291
FBgn0030447,569.512540696643,0.13033297705561697,0.1476911671022502,0.8824696805692129,0.37752286871872476,0.7068258399066466
FBgn0030448,529.8085680843124,0.12877012417768244,0.12687975325085157,1.0148989171116487,0.31015401445803914,0.6529716645081164
FBgn0030449,1.6835703170948992,-0.2646511565167845,1.510419836245485,-0.1752169497287848,0.860909166399017,NA
FBgn0030451,1019.6784709218451,-0.22513495118767637,0.11218000804183573,-2.0069079608526676,0.04475946404234372,0.2074429006577853
FBgn0030452,945.4299059557713,-0.723692491122232,0.11501420385481455,-6.292201022716881,3.1299577820480644e-10,1.4292375640552108e-8
FBgn0030455,3.739273172084473,-0.42129202787302367,1.0183833121164054,-0.41368708899745626,0.6791032837383912,NA
FBgn0030456,697.6575274012766,0.33015256944372523,0.12152705413320813,2.716700176751085,0.006593630875140204,0.052386759590399644
FBgn0030457,515.490286806163,0.07179578992254648,0.12498604808615925,0.5744304346118215,0.5656765627771522,0.835798681650983
FBgn0030459,7.947386914696731,0.18176931785314251,0.7028815882533596,0.2586058888024568,0.7959393391732676,0.9294171879767524
FBgn0030460,427.76210790141977,0.13459527435441512,0.1586187899494602,0.8485455878039446,0.3961341952052119,0.7178070755222261
FBgn0030465,637.3718736154519,-0.24125929823298586,0.11020319144119553,-2.189222427026734,0.028580677356319757,0.15459224235874702
FBgn0030466,2748.3628902710993,0.30325827602141475,0.10346084124230828,2.9311406362062637,0.003377198532551508,0.03098674270584518
FBgn0030467,820.8163944240866,0.27907582730392466,0.1182650465821389,2.359749016038289,0.01828730283061079,0.11422936563711315
FBgn0030468,1697.2673493144584,-0.11227124241382315,0.099027308499458,-1.1337402188855576,0.25690353377994024,0.5998102957682351
FBgn0030469,2191.4043460318617,0.1556857370905531,0.11937922474537646,1.3041275600726565,0.19219009350953145,0.5166590395985634
FBgn0030474,964.6113935585809,0.18141948735454758,0.10514442278729022,1.7254313880400838,0.08444975877578127,0.31851658887263323
FBgn0030477,3.9378134362726893,-0.24003097529565473,0.9667982974203388,-0.24827409805759668,0.8039223384661526,NA
FBgn0030478,1470.1012304517467,-0.1740537204887329,0.09873316075917615,-1.7628699329627868,0.07792242916706066,0.3018102658274189
FBgn0030479,250.81932055221105,-0.3074995901354872,0.16249542752654825,-1.8923584178099315,0.05844324236460254,0.24726533705717046
FBgn0030480,214.061110643898,0.22401988541226014,0.20216077457962392,1.1081273599099053,0.26780681645413557,0.6124828535935742
FBgn0030481,440.1227946646749,0.08511348480473485,0.1327233139826232,0.6412851084767093,0.5213374625579081,0.8127805615727602
FBgn0030482,4225.368232727666,-0.2514144213005509,0.08934533090167814,-2.8139626185639735,0.0048934918439359175,0.0416234659195961
FBgn0030483,4.503181855918984,0.4904599207243128,0.9325189117642276,0.525951714798378,0.598921756021491,0.854924874007798
FBgn0030484,1191.0342906813316,-0.01837187191800576,0.10538224170743966,-0.17433555806308837,0.8616017558100411,0.9532578553257732
FBgn0030485,320.5496002822194,0.4605101946032141,0.14931385338169637,3.0841759433131455,0.002041168431669842,0.020473037356263064
FBgn0030486,2235.718694412304,0.06378595848979741,0.10010630755122528,0.6371822120914566,0.5240061628077265,0.8144531473521739
FBgn0030499,773.7572603328426,0.003745778755725057,0.11098673912193993,0.033749786554316284,0.9730766776347514,0.9907248949003112
FBgn0030500,623.9032832610388,0.08680809486932842,0.11331586513380965,0.7660718538116496,0.44363354929536186,0.756330256177355
FBgn0030501,1252.6607491724076,-0.2333085361185525,0.11875977810242112,-1.964541697925218,0.049467305589399095,0.22158930013066222
FBgn0030502,2637.7307182564027,-0.2347855600377985,0.10409546975577384,-2.2554829772001264,0.024103029590120756,0.1372164597925772
FBgn0030503,160.31839567232362,0.14513130456699816,0.1840885602409621,0.7883776394200108,0.4304758461829949,0.7447275057793946
FBgn0030504,2920.452380690722,-0.09601126516015168,0.10268437365733436,-0.9350133982464425,0.34978139464786523,0.6884535798468419
FBgn0030505,1701.8698178723073,-0.2904320070060565,0.11664161499808766,-2.4899518667571443,0.012776039651376421,0.0865077784091019
FBgn0030506,393.8707882670398,0.1073824296084305,0.12983406735514214,0.8270743711255809,0.40819490952192566,0.7285535969990181
FBgn0030507,352.9345295607072,-0.24684964819403293,0.16439083300977222,-1.5016022710911072,0.13319985647747137,0.4185592013033472
FBgn0030508,8.204172101204728,0.28228051716870733,0.6638039092686965,0.42524684357416914,0.6706567392289837,0.8838854427389735
FBgn0030510,442.75233269521084,0.12637603076335044,0.1278510036749507,0.9884633450719695,0.3229257775998919,0.6644271245346383
FBgn0030511,189.94813165473886,0.11988764272846775,0.16667329262429162,0.7192972601718126,0.4719577836869156,0.7784611656402433
FBgn0030512,1297.821081579339,-0.01992772877674424,0.10831409929879315,-0.18398093051369055,0.8540284148010951,0.9506023332697684
FBgn0030514,1653.9134231531352,-0.17922413076572402,0.09760705389772738,-1.8361801079818982,0.06633102363043455,0.26917116979310113
FBgn0030518,275.7227208722256,-0.00791928594048917,0.156645018018874,-0.050555619582711424,0.9596796280136557,0.9863973999107306
FBgn0030519,1049.6562384560027,-0.26627567302613625,0.12464704700563531,-2.136237315065297,0.03266007535928232,0.1690127188516648
FBgn0030520,5037.651128224998,0.12584144991536664,0.10450419309569069,1.204176083156187,0.2285215279822083,0.5650678581101468
FBgn0030521,4970.773964402603,-0.05289260691071442,0.09377469502745225,-0.564039231428375,0.5727274330984824,0.8414521993716116
FBgn0030522,264.21058921126524,-0.06973343594752468,0.1819098400314619,-0.3833406479576039,0.7014672041750879,0.8955164013277019
FBgn0030524,8.74558089717352,-0.357108720061289,0.6623680650576217,-0.5391393983196079,0.5897906721899694,0.8491576289280076
FBgn0030525,5.046827236981657,0.5427546744393625,0.8501397110143293,0.6384299749882103,0.5231938237216376,0.8141856750802591
FBgn0030528,138.324162325,-0.32072536785052125,0.20498452207715398,-1.5646321224672937,0.11766919243981196,0.3869439310974473
FBgn0030529,8880.557072770052,-0.5640438225351306,0.09428166297546103,-5.982540026706317,2.196845013936002e-9,8.823994139309607e-8
FBgn0030530,1733.155796001446,-0.02529857192120708,0.11120978050268125,-0.22748513491218642,0.8200465268852651,0.937072869524847
FBgn0030532,2068.37707640798,-0.4084031505093094,0.12770580102201842,-3.197999990923627,0.0013838428473397003,0.014852829289085817
